id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
524e66a1-72d6-455c-802b-73200c0b7316,Júlia da Costa,1974-11-04,147.242.938-68,64774440,Dias,TO,Brasil,M,+55 (071) 5993-4168,14724293868@exemplo.com.br,2023-08-10
e9585171-4db7-49e9-85ad-02b0347aa4ff,Sra. Maria Isis Silva,2004-02-24,741.700.144-39,16372899,Cavalcanti da Mata,GO,Brasil,M,+55 (041) 9442-9733,74170014439@exemplo.com.br,2024-05-26
b8a190b8-152c-485a-8302-28f6eb0b1537,Sr. Théo Gonçalves,1972-08-14,934.893.228-71,23024-529,Guerra da Praia,PA,Brasil,F,+55 61 7000-6742,93489322871@exemplo.com.br,2025-03-09
db373b82-261d-439d-8a17-f69e97b9e528,Maria Luiza Sousa,1984-06-26,678.246.859-12,45070554,Camargo,AL,Brasil,F,(051) 7194-3381,67824685912@exemplo.com.br,2023-09-18
6e286fe9-7f88-4270-8334-59a3c3b80c9f,Lucas Cassiano,1971-05-17,033.733.609-39,54034233,Pastor,MT,Brasil,M,+55 51 2166 9682,03373360939@exemplo.com.br,2024-08-21
2a3ff7b1-9a90-46b7-8550-f734ff39834f,Gustavo Henrique Gonçalves,1946-08-12,537.384.463-72,70722-713,Moura da Serra,SP,Brasil,F,71 8635-4658,53738446372@exemplo.com.br,2024-09-07
f2886112-d1c8-41d4-be0b-be847706e50d,Sr. Bento Rios,1935-02-12,614.756.000-17,51975-940,Sousa,MA,Brasil,M,61 6041 1747,61475600017@exemplo.com.br,2025-03-24
0b887917-e575-4495-b664-6f5902a2383f,Ravi Sá,1952-02-05,766.875.477-36,61793517,Pacheco,AP,Brasil,M,+55 41 3051 0531,76687547736@exemplo.com.br,2023-07-29
1fa38443-72f5-42ed-af1d-2ca9a90c6328,Isabella Camargo,1965-05-07,739.159.403-44,54423-617,Pacheco,MT,Brasil,M,+55 71 3076 2372,73915940344@exemplo.com.br,2024-10-22
4130d568-408f-441b-ba85-ec9afb1c9e55,Dr. Alexandre Fonseca,1972-06-04,427.334.696-21,49098-928,Costela,RJ,Brasil,M,+55 51 9192 7046,42733469621@exemplo.com.br,2024-09-01
157721d5-b4bb-4c5c-88a6-9a61af6215a1,Sr. Bento Sá,2000-04-21,221.820.862-93,33229859,Mendonça,MS,Brasil,F,(031) 5350 4366,22182086293@exemplo.com.br,2023-07-03
a86f238a-c605-407c-83fc-1543ea3caa87,Vitor Silva,1961-02-13,528.892.904-60,87773727,Fonseca da Prata,PR,Brasil,M,81 7495-4886,52889290460@exemplo.com.br,2025-04-10
d76db978-3663-4fea-b542-0b1110a841ad,Manuela Costela,1995-12-18,359.886.509-72,44870-614,Castro,MA,Brasil,M,0300 175 7659,35988650972@exemplo.com.br,2023-06-10
33952f39-11c7-4b69-b06e-5b17d10c76fe,Luiz Miguel Teixeira,2002-05-02,052.693.216-70,69444978,Cirino da Praia,GO,Brasil,M,(061) 6061 4140,05269321670@exemplo.com.br,2024-03-22
985bd6df-e0fa-4b32-b41b-80689fae73ec,Theodoro Lopes,1961-06-06,009.867.964-97,68348036,Ribeiro,SP,Brasil,M,+55 (061) 2409 2937,00986796497@exemplo.com.br,2024-11-23
02186fc4-f2cc-4d38-acd5-2ac69b984a3f,Amanda Azevedo,1955-04-13,327.252.509-85,03281784,Fogaça,MT,Brasil,F,+55 (041) 7930 3655,32725250985@exemplo.com.br,2024-02-11
30a6f55a-004f-4f3b-9acc-002e2b0263fd,Sra. Eduarda Ferreira,1979-05-21,045.964.261-46,69150-810,Fogaça da Praia,PA,Brasil,M,+55 (071) 8023-6848,04596426146@exemplo.com.br,2023-09-14
ebf09fe0-2d44-485a-bf43-a433388a20df,Kaique Casa Grande,1944-04-03,361.726.918-32,32060-902,Duarte,MG,Brasil,M,+55 (041) 9636 4739,36172691832@exemplo.com.br,2023-06-30
36edf9c2-50ab-45d6-ac9d-7c1b6973f88b,Dr. Alexandre Silveira,1962-03-03,817.213.058-23,52519402,Pacheco,PB,Brasil,F,+55 (081) 3719 1908,81721305823@exemplo.com.br,2024-10-03
6a4b6c0a-1346-4c22-9945-ddca59f33444,Luigi Rezende,1985-04-17,006.673.040-57,07932050,Costela de Camargo,RR,Brasil,F,61 3183-5268,00667304057@exemplo.com.br,2024-10-09
710c916c-aea7-4822-a9af-fb8498190fc4,João Pedro da Cruz,1955-10-10,689.122.800-86,00837008,Moreira do Norte,PI,Brasil,M,31 9287 7281,68912280086@exemplo.com.br,2023-11-13
0d05fe4e-9dbe-4328-bde8-563c43c89311,Julia Sá,1967-06-07,999.401.584-18,76510-011,Sousa,RS,Brasil,M,(031) 6479-0767,99940158418@exemplo.com.br,2024-07-18
30a655dc-5afe-491c-a955-da9ef4d37c7a,Liz Novaes,1963-04-26,705.994.433-47,18843459,Marques Alegre,PA,Brasil,M,+55 11 5116 7045,70599443347@exemplo.com.br,2023-12-22
2fd1fa57-af90-48c0-baf2-5e8e6c353847,Ana Carolina Jesus,1996-07-05,993.762.109-31,76692702,da Conceição Verde,GO,Brasil,F,+55 31 2836-9347,99376210931@exemplo.com.br,2023-08-18
aba305f5-e66c-4cd4-9e5f-83f3f1f6c766,Esther Melo,1937-10-24,904.222.611-96,35868-888,Fogaça,AM,Brasil,M,+55 61 3503-7737,90422261196@exemplo.com.br,2024-05-28
2973dda6-621c-43c2-8a9a-807fbfe99576,Matteo Garcia,1988-12-31,603.723.120-32,15175685,Leão,SE,Brasil,M,(021) 0625-1386,60372312032@exemplo.com.br,2025-02-08
1af31039-a468-4640-871b-dda157aba28a,Isis da Mata,1963-02-16,650.300.337-30,42811-961,Pacheco da Serra,AC,Brasil,F,+55 61 1405-5917,65030033730@exemplo.com.br,2023-06-25
b9e289aa-d78c-4af9-8dc0-0c7c63d188e9,Eloah Fonseca,1940-12-01,999.843.774-57,56933-831,Castro dos Dourados,PI,Brasil,F,+55 (081) 6415-7545,99984377457@exemplo.com.br,2024-05-28
63e83a12-7dcb-4baa-88dc-0b62c5c3453d,Alícia Rios,1970-02-02,008.660.460-72,17416-672,Farias do Oeste,RS,Brasil,M,0800 338 1943,00866046072@exemplo.com.br,2025-01-06
e705ba36-e8b7-4d78-8342-35c887516913,Mathias Correia,1969-05-29,490.629.641-28,88378-532,da Paz,RS,Brasil,F,0500-385-3251,49062964128@exemplo.com.br,2023-08-03
cea66d1c-26ac-4497-8e59-12ee22d9b94b,Natália Lopes,1945-04-29,152.186.308-42,07867-321,Aragão de Minas,RR,Brasil,M,11 1877-4009,15218630842@exemplo.com.br,2025-01-07
c84c8885-a06a-4bc1-8ec2-e73e8e10cd1e,Caleb Novais,1938-01-06,862.064.327-34,47292618,Caldeira,GO,Brasil,M,+55 (031) 2553-6170,86206432734@exemplo.com.br,2023-06-25
dfad5848-c9c1-4c17-80ca-66ef481d0b75,Mathias Novais,2005-10-02,253.034.206-68,24647592,Campos de Azevedo,AP,Brasil,M,(081) 6768 9941,25303420668@exemplo.com.br,2025-05-01
27762c3e-b8a6-4f27-9e3e-eeb208b82550,Dr. Vitor Hugo Pimenta,1978-07-19,488.802.567-02,31864215,Duarte,PI,Brasil,M,+55 51 4377 5417,48880256702@exemplo.com.br,2024-06-15
a13cf145-9e30-43c6-aac7-1d107f374b1d,Isabel da Rosa,1955-07-26,170.635.257-82,91555702,Nogueira,CE,Brasil,M,+55 81 5052 5306,17063525782@exemplo.com.br,2025-03-11
c9e5982d-27ca-417c-9d34-1d6e7a6723f3,Antony Mendonça,2002-09-10,988.346.116-23,12659-039,Costela dos Dourados,BA,Brasil,F,71 8491 0624,98834611623@exemplo.com.br,2024-01-12
d4cffb8b-30aa-4465-975b-ad9c44e0c758,Dra. Mariana da Costa,1941-03-12,558.000.861-82,01265-126,Siqueira,GO,Brasil,M,81 5514-7147,55800086182@exemplo.com.br,2025-02-11
6c594b91-aa50-49bf-8958-9851f4fc0232,Elisa Barbosa,1937-01-21,738.071.873-21,96581364,Castro,MA,Brasil,M,+55 (011) 4083-8832,73807187321@exemplo.com.br,2024-04-26
caea2c37-67cf-40df-980a-e625070623b6,Igor Souza,1998-09-19,913.919.247-18,37198253,Porto de Câmara,MA,Brasil,M,+55 (071) 3878-1926,91391924718@exemplo.com.br,2024-02-10
3e71fffa-f401-4958-b529-9071f76293b2,Liam da Cunha,1977-11-17,408.154.294-03,17521-231,Freitas,TO,Brasil,F,+55 71 2884 9411,40815429403@exemplo.com.br,2024-07-27
0916f822-40b2-4689-a814-933d6caf97fd,Sr. Erick Caldeira,2000-07-16,051.950.719-99,49075293,Ramos,PI,Brasil,F,0900 574 5274,05195071999@exemplo.com.br,2023-08-05
58394206-505c-4fb5-a2d1-8accda52d3f0,Lara Cavalcante,1973-12-05,337.392.955-65,80124-266,Rocha,SP,Brasil,M,+55 11 8386-9669,33739295565@exemplo.com.br,2024-09-19
1163f522-4184-47c5-9995-e97b3a06a6df,João Guilherme Nascimento,1949-05-21,304.857.385-97,80815-025,Melo das Pedras,BA,Brasil,M,+55 (084) 0497-4322,30485738597@exemplo.com.br,2023-09-27
90379e9c-0de0-42ab-84f5-6d28e3fcb4ce,Kamilly Câmara,1994-06-15,179.707.343-21,94561-207,Costela,SE,Brasil,M,+55 (061) 8735 7750,17970734321@exemplo.com.br,2025-05-09
7c110b79-59f2-4ca2-a57b-d570b15f1f38,Luna Cavalcanti,1968-08-10,310.720.079-11,08652781,Sousa de Minas,MG,Brasil,F,+55 51 2497 7173,31072007911@exemplo.com.br,2024-05-13
f73610c1-bcae-4df0-9d4a-7b2348218ff2,Gael Aparecida,1970-03-09,670.898.362-63,14838604,Campos,ES,Brasil,F,81 6002-0316,67089836263@exemplo.com.br,2023-11-15
245edfde-6eb0-4eaf-ba9e-426bc0a05502,João Miguel Melo,1971-07-18,309.708.310-69,75389-882,Silveira Verde,RO,Brasil,M,+55 (084) 8578 0088,30970831069@exemplo.com.br,2024-05-14
69e8ba4d-4521-4e8b-ad32-59de59a3139c,Ana Vitória Novais,1937-08-07,426.165.040-65,62263-532,da Rosa,SC,Brasil,F,0300-556-9555,42616504065@exemplo.com.br,2025-03-23
164cbf0b-506f-40c5-8e3a-173c405ad08a,Stella Cassiano,1938-05-05,430.832.984-83,17190-174,Pacheco de Minas,AM,Brasil,M,+55 84 7749 1243,43083298483@exemplo.com.br,2023-08-22
c1204b78-de07-46c4-b05d-b173fe308f58,Ayla da Conceição,2001-04-20,906.435.039-99,22033-121,Pastor,RJ,Brasil,F,+55 21 4581-4230,90643503999@exemplo.com.br,2023-11-08
216aa1f3-41d4-48ce-ad06-8d90fcca1edc,Isabella da Conceição,2005-09-07,465.050.181-73,05323-626,Freitas,AL,Brasil,M,84 6290-5048,46505018173@exemplo.com.br,2024-11-02
22236994-48b0-433e-be69-fe5742190deb,Lara Aragão,1976-10-27,519.268.124-19,87039-341,Rezende da Serra,RR,Brasil,F,+55 (084) 2880-0351,51926812419@exemplo.com.br,2024-06-08
939b4455-b6f0-4338-a7a5-78f79bdc8d56,Alana Mendonça,1956-03-15,737.351.188-25,17252-496,Carvalho de da Rosa,MG,Brasil,M,+55 (051) 5821 4819,73735118825@exemplo.com.br,2025-02-08
c17cb9ec-d53c-4fdb-baf2-576e39f49d28,Sr. Benjamim Teixeira,1992-05-23,741.544.602-62,42970614,Ferreira,BA,Brasil,F,+55 (041) 1079-0979,74154460262@exemplo.com.br,2025-03-30
dbdbd2ac-e34e-4ecd-8064-0b34bb87e91d,Srta. Marina Campos,1985-06-07,368.057.972-70,65097-589,Vieira do Campo,PE,Brasil,M,+55 (061) 1643 3945,36805797270@exemplo.com.br,2023-10-16
2e7d1f50-f4bc-4629-b1b5-d53ae03aab27,Emanuel da Rocha,1968-07-23,390.615.939-95,07827623,Machado de Goiás,BA,Brasil,M,(031) 2803 0014,39061593995@exemplo.com.br,2024-07-06
67901a31-0b77-47e4-8cae-f66538af1262,Heloísa da Mata,1970-09-30,084.920.110-12,97989-070,Nunes,RO,Brasil,F,11 4007 5506,08492011012@exemplo.com.br,2023-12-26
66db54fb-9a29-4712-ae1c-612a07eea103,Dra. Bruna Santos,1994-09-09,234.084.240-79,79237-238,Cavalcante de Andrade,AP,Brasil,F,(061) 1374-4165,23408424079@exemplo.com.br,2025-05-21
71366519-e6b8-4e78-861a-6a1798a043cb,Theodoro Machado,1939-06-04,599.508.446-24,19427314,Novais de Gonçalves,AL,Brasil,F,0300-439-7430,59950844624@exemplo.com.br,2024-03-01
87c7004e-a99a-4e8c-9c72-c43c525a1de0,Isadora Costa,1937-09-13,646.354.928-12,83905-191,Rios da Mata,ES,Brasil,F,(051) 7513 6357,64635492812@exemplo.com.br,2023-09-05
354ec7b8-2741-4491-a1e9-f4f09cd079f3,Rafaela Pereira,1945-08-03,372.886.047-69,42999069,Abreu,PI,Brasil,M,+55 (011) 7712 6450,37288604769@exemplo.com.br,2023-11-16
1b64bac9-2be0-433f-8f63-bf1e39693248,Oliver Monteiro,1946-10-27,864.053.571-53,79339-486,Alves da Praia,DF,Brasil,M,(021) 2911 2059,86405357153@exemplo.com.br,2024-03-24
6d1af227-15c9-4074-93a7-02e9092b2081,Sofia da Costa,1938-08-26,678.791.935-37,24820900,Macedo,PA,Brasil,F,(081) 8194-5244,67879193537@exemplo.com.br,2024-10-10
734ae413-d715-4cc5-8084-7404e314ecb2,Theodoro Pereira,1942-08-14,903.902.899-54,65529412,Montenegro da Prata,CE,Brasil,M,(011) 6883 5738,90390289954@exemplo.com.br,2025-01-07
0933bf4d-e6cb-4eca-baf5-52ec9f3ebf75,Maysa Monteiro,1988-02-06,014.983.096-12,96369-123,da Rosa,MS,Brasil,M,84 9449-5439,01498309612@exemplo.com.br,2025-02-17
66a9fb53-2d83-43f7-9fae-5254aaafdf81,Valentina Rezende,1961-07-25,748.791.706-76,11362-820,Leão do Sul,DF,Brasil,M,(021) 6097-4100,74879170676@exemplo.com.br,2023-10-02
81896c11-068b-4fff-8c4c-1391e4c33cbd,Ágatha Correia,1985-11-05,453.501.546-65,78195-549,Fogaça do Oeste,PE,Brasil,M,0900 481 7713,45350154665@exemplo.com.br,2023-09-25
8289c14f-9099-4ed8-8da8-9647fe775b35,João Felipe Nascimento,1963-12-03,843.257.844-78,38848-615,Albuquerque do Norte,PB,Brasil,F,(081) 1631 8540,84325784478@exemplo.com.br,2024-06-20
1a353545-8cf1-4bf1-ac0f-84e1bf936daa,Maria Cecília Camargo,2007-03-20,056.694.234-73,33987747,Costela da Mata,GO,Brasil,F,+55 (031) 5969-2580,05669423473@exemplo.com.br,2024-03-04
db92f836-821b-48f2-ae2a-28f4b806e265,Dr. Apollo Duarte,1971-07-29,691.847.916-70,07003-916,Martins Grande,RR,Brasil,F,(081) 1418-1476,69184791670@exemplo.com.br,2023-06-14
605a48ce-98be-4350-9a58-fb4fb062bf09,Zoe Porto,2005-06-23,169.936.600-86,42043186,Vargas do Sul,RN,Brasil,M,+55 51 5059 9381,16993660086@exemplo.com.br,2024-01-26
2642f530-db76-4e17-9170-ec0fb0b3b69d,Agatha Aragão,1994-07-24,018.917.896-37,49516838,Jesus Verde,AM,Brasil,M,0500 326 2882,01891789637@exemplo.com.br,2024-12-07
0772d985-8372-4761-b5a7-7e7d9f3f14af,Liam Sousa,1982-01-16,245.440.443-37,11794608,Sá de Costela,MS,Brasil,F,+55 81 0400 3569,24544044337@exemplo.com.br,2024-03-04
1d5a2f01-f129-4f9a-a253-72a828ef0100,Carlos Eduardo Marques,1945-12-30,492.219.330-08,29946098,Mendonça,SE,Brasil,M,51 4451 3860,49221933008@exemplo.com.br,2023-07-16
1fe8521c-7acc-4a38-8197-506fa2bf35d8,Evelyn Costa,1941-12-12,927.350.344-86,89871125,Sampaio,MG,Brasil,M,41 2376 2718,92735034486@exemplo.com.br,2025-04-12
2112dbab-7e49-4bc3-b2a0-b05983b22db4,Théo Aragão,2003-04-17,014.819.243-16,04407-585,Vargas,MG,Brasil,M,(011) 3669-3171,01481924316@exemplo.com.br,2024-07-09
88fa7674-6157-4649-90ac-d7ac53b5807a,Vitor das Neves,1953-01-12,896.616.847-68,10809-049,Duarte,SC,Brasil,M,+55 (061) 9592 6254,89661684768@exemplo.com.br,2023-07-04
ab4e02d0-4991-4244-a4fc-5f58c22c60d2,Carlos Eduardo da Mata,1959-04-22,665.324.343-34,32424659,Cunha das Pedras,AM,Brasil,M,+55 41 1651-6897,66532434334@exemplo.com.br,2023-10-28
69361b31-b32d-47d4-9e17-73d300ebcfa1,Dra. Agatha Santos,1973-12-24,716.721.976-89,45120451,Mendes do Norte,DF,Brasil,M,(061) 3969 9496,71672197689@exemplo.com.br,2025-05-26
4d4de7f0-fef0-4b1d-8592-86807e3632d6,Beatriz Costa,1959-07-07,621.136.803-27,09017288,Teixeira,DF,Brasil,F,+55 (051) 5024-3101,62113680327@exemplo.com.br,2025-01-25
6d6e78f4-4466-4b5f-a633-ee568328237f,Pietro Siqueira,2004-09-02,111.626.047-35,52055-845,Porto Alegre,SP,Brasil,M,+55 (021) 4086 6885,11162604735@exemplo.com.br,2025-04-30
78c6df38-af2a-4651-b512-81a277656fea,Valentina Pastor,1937-06-30,962.744.568-28,25656554,Silva,CE,Brasil,M,0300 585 5319,96274456828@exemplo.com.br,2024-09-21
438e33a6-26fd-4b4e-9f57-7dc9705f9aa6,Melissa Rezende,1934-10-06,529.184.991-55,54157184,Sá,TO,Brasil,M,(081) 2651 4927,52918499155@exemplo.com.br,2025-04-28
e776b509-aff3-464c-a818-b667bdbdeee9,Davi Lucca Sampaio,1953-11-24,556.406.786-32,07964-569,Oliveira de Goiás,RN,Brasil,F,0800-067-9645,55640678632@exemplo.com.br,2023-07-30
9d9ab960-c593-460b-bbcb-871bb908967e,Srta. Ana Lívia Castro,1961-01-25,268.186.804-55,89658-251,Montenegro da Mata,AM,Brasil,M,+55 84 3455 1765,26818680455@exemplo.com.br,2023-06-11
5760bbe9-ff21-4d21-92a2-9f4873c07ec2,Eduarda da Rosa,1952-12-19,184.269.307-72,23954-793,Moura,AL,Brasil,M,84 4573-1569,18426930772@exemplo.com.br,2025-03-01
3d4a8b9d-ddf6-4891-801a-643b64ee9e33,Dr. Lucas Gabriel Jesus,1973-04-19,375.736.390-68,10932442,Pereira do Norte,RR,Brasil,M,11 3704 2201,37573639068@exemplo.com.br,2024-03-13
58217e18-8bca-49d7-96ee-9557c120ac9b,Théo Alves,1985-10-11,201.964.019-62,77839-537,Jesus,PE,Brasil,M,0800 478 7133,20196401962@exemplo.com.br,2024-12-23
985c9469-0c85-455e-aa7a-ba363e98e20b,Ian Nunes,1946-10-06,517.208.012-21,62530415,Costa,MS,Brasil,F,+55 (031) 2015 0553,51720801221@exemplo.com.br,2024-08-21
1e8fa1c7-dde3-4d34-a55c-d081c62fd56f,Rael Santos,1946-08-30,838.152.049-17,25889-064,Cunha,CE,Brasil,F,21 4741-3754,83815204917@exemplo.com.br,2023-08-29
503e291d-ef99-4847-9372-a722fad4f7f2,Sr. Danilo Silva,1943-09-17,268.830.950-63,00877-089,Ferreira da Mata,MS,Brasil,F,+55 (041) 0869-1311,26883095063@exemplo.com.br,2024-10-27
68cb0c84-f0bc-4f83-bdfe-009db6f4c770,Lorena Pastor,2004-01-17,563.966.356-98,36933032,Macedo Grande,PI,Brasil,M,(084) 0191 6569,56396635698@exemplo.com.br,2023-12-11
dd16a2b1-f185-4b17-ab92-1d285c13c8f2,Stella Cassiano,2004-06-06,655.959.649-24,85732-155,Rodrigues de Aparecida,AP,Brasil,M,(081) 8117-4755,65595964924@exemplo.com.br,2023-11-04
a27dcac4-e2b5-47b0-8882-ef5ed5dc59c7,Anthony Gabriel Camargo,1997-07-24,676.726.585-07,13830-667,Alves,PR,Brasil,F,(084) 0462 7799,67672658507@exemplo.com.br,2025-02-07
3557b9f5-e7f7-4399-af65-92428a82bd23,Valentina Marques,1993-08-18,177.516.940-43,10494908,Vasconcelos do Galho,MG,Brasil,F,+55 84 9553-3048,17751694043@exemplo.com.br,2025-03-14
f5bc8fa8-ef50-456f-8fa9-7f79d19cd4cb,Ayla Ribeiro,1991-12-21,774.011.216-01,06970830,da Mota,SE,Brasil,F,0800-121-4929,77401121601@exemplo.com.br,2024-08-26
82cb5754-34d2-4f95-a6d5-87c3c4c380a9,Samuel Barros,2006-07-30,441.828.908-69,69323941,Aparecida do Norte,PI,Brasil,F,+55 21 2659 6488,44182890869@exemplo.com.br,2024-10-08
9f35d6eb-d444-4c35-87ce-da07446c2a48,Joana Macedo,1960-02-03,370.694.314-89,37682-993,Borges de Goiás,PI,Brasil,F,81 2283-1374,37069431489@exemplo.com.br,2025-04-23
e5deb9f6-eb56-4147-a434-00f5df97a0c5,Daniela da Paz,1948-01-26,023.273.299-53,25245805,Garcia,RJ,Brasil,F,+55 (041) 6782 4088,02327329953@exemplo.com.br,2023-06-25
af316141-34f7-486d-8219-6ac3a9ef7ce8,Dom Rocha,1958-11-02,714.803.488-22,62944423,Costa,PR,Brasil,M,81 1417 7688,71480348822@exemplo.com.br,2024-04-22
27407e1a-6f3d-4bf6-92b1-c690cbafe3c2,Maria Isis Aragão,1937-04-21,474.037.192-88,91876-673,da Mata da Praia,RO,Brasil,F,31 5272 5723,47403719288@exemplo.com.br,2025-05-22
6b9bbc9b-6e8d-4aa2-9bd5-b577a6ff5fbb,Gustavo Vargas,1956-05-17,461.904.504-19,06775375,Garcia da Prata,RJ,Brasil,M,31 8090 3940,46190450419@exemplo.com.br,2025-03-07
fe9edf34-7fd0-4af7-9f4b-826c7f851928,Lucca Martins,1966-11-05,789.983.019-69,52066145,Silva Alegre,TO,Brasil,M,(061) 1078 7336,78998301969@exemplo.com.br,2024-03-03
d48b540d-de58-4e77-b949-c343a35e4130,Srta. Olívia Guerra,2005-01-14,073.321.208-48,84327460,Sá,SP,Brasil,F,(051) 4230 6547,07332120848@exemplo.com.br,2024-02-17
d391fc51-d18d-4772-8d7e-16dbb5853ebc,Dr. Emanuel Campos,2005-12-14,686.021.223-64,58676500,Silva das Pedras,SC,Brasil,F,+55 41 6963 5356,68602122364@exemplo.com.br,2025-05-19
0d287ec0-5ab8-4c2a-ac97-1d9003f80788,Sofia Montenegro,1946-08-29,463.142.529-25,83221591,Cunha,RJ,Brasil,M,+55 (011) 6374-4008,46314252925@exemplo.com.br,2023-12-04
617e20a1-074d-49b0-b812-b2a96b2a7ca2,Mariane Lopes,2007-02-15,372.344.025-53,69073800,Nogueira,RJ,Brasil,F,+55 (071) 1092 2600,37234402553@exemplo.com.br,2025-04-29
e9ea9f16-e52c-4176-ad91-d50d34d757f4,Marina Sá,1994-04-26,176.751.956-95,19272-108,Lima,MS,Brasil,M,(071) 6545-9144,17675195695@exemplo.com.br,2024-08-12
a79e1cbe-9d17-4edb-ab84-dd652e424f38,José Miguel Cirino,2000-11-12,487.919.065-33,82174493,Cunha Verde,MA,Brasil,M,(071) 7049-4188,48791906533@exemplo.com.br,2023-10-08
c178c7f5-236d-4d9c-9229-7cd52fe4a93a,Dr. Guilherme Borges,1962-05-23,206.747.693-73,59165330,da Costa,AC,Brasil,F,21 2830-3128,20674769373@exemplo.com.br,2024-12-22
cbab6fe8-7cfc-4b55-88c9-0fd1594083b6,Isaque Lima,1950-06-05,241.469.735-53,91410093,Nascimento,MG,Brasil,F,11 6768 1530,24146973553@exemplo.com.br,2024-12-22
a79dd635-f79e-449d-972c-30ed7084a92d,Melina Cassiano,1984-01-10,532.541.387-98,83718769,Lopes das Pedras,DF,Brasil,F,+55 (084) 4913-0554,53254138798@exemplo.com.br,2024-02-02
8ace97e8-804f-4c17-97ae-62040acac3a8,Luana Campos,1993-08-05,589.684.417-26,47265131,Gomes,RS,Brasil,F,+55 71 5845-8126,58968441726@exemplo.com.br,2025-01-26
d73b89f2-8514-4e60-9cf2-b9f134824a6c,João Barbosa,1997-03-05,773.881.490-34,30862-171,Aragão,RJ,Brasil,F,84 6055-9763,77388149034@exemplo.com.br,2024-03-31
067b4a67-5de0-4369-bec5-91b22d0e1eed,João Vitor Fernandes,2000-07-12,598.615.420-21,76609-005,Andrade,MS,Brasil,F,+55 (021) 7967-9067,59861542021@exemplo.com.br,2024-03-16
4e23159f-da59-4c4d-8fc7-8f735cd5005f,João Miguel Almeida,1958-07-25,155.751.357-47,92464842,Nogueira Paulista,MA,Brasil,M,(031) 2720 8239,15575135747@exemplo.com.br,2024-08-05
26a02ce5-60e3-4b03-9377-5a6b8d27f14f,Davi da Rosa,1941-03-22,373.955.654-76,75349317,da Mota de Novais,TO,Brasil,F,21 6564 4786,37395565476@exemplo.com.br,2024-10-30
2f894ec3-8cba-4fee-b277-341ec6ef8a86,Sra. Mirella Albuquerque,2005-08-22,263.006.935-10,16541018,Pires,MT,Brasil,F,(051) 6016-6543,26300693510@exemplo.com.br,2023-12-28
84a23c69-73f8-476a-8364-aaa29fa61612,Dra. Maria Eduarda Souza,1998-10-12,661.343.755-93,54134894,Montenegro,AL,Brasil,M,0500 414 0145,66134375593@exemplo.com.br,2023-12-21
c110bdbf-4d78-4cf3-a820-38ae4b828e60,Sr. Breno Ramos,1962-04-05,437.704.026-74,33631868,Rodrigues,SC,Brasil,F,+55 61 6409-0979,43770402674@exemplo.com.br,2024-09-03
7514c77f-e418-4985-835d-966d36fef312,Thales Aragão,2003-10-26,955.319.307-62,80219470,Marques da Praia,TO,Brasil,F,+55 (041) 0558 1821,95531930762@exemplo.com.br,2024-05-17
4f9ca20a-7c0e-4b2d-995d-3ca36fe4dff7,Eloá da Paz,1964-03-22,687.379.097-49,73057-927,Melo do Amparo,AP,Brasil,M,+55 84 8494 3861,68737909749@exemplo.com.br,2024-07-16
8297182d-86d8-47bc-8b3a-3c513c1d80d8,João Felipe da Costa,2004-10-24,030.118.047-15,70799730,da Mota das Pedras,RO,Brasil,F,+55 (021) 9183-3901,03011804715@exemplo.com.br,2024-10-24
ea39096c-dcab-4d9b-8b38-525b85db3dce,Murilo Rodrigues,1961-08-28,652.523.163-18,43008-169,Cirino do Norte,SC,Brasil,M,+55 71 0162-0522,65252316318@exemplo.com.br,2023-10-22
93cd2b56-d801-4487-afcc-8a4881dc0d4e,Luiz Fernando das Neves,1975-08-26,022.766.788-49,54437-552,da Cruz,MS,Brasil,M,(081) 2900 4442,02276678849@exemplo.com.br,2024-07-05
c8f08fad-7c48-4567-9988-8f61819666ce,Mariane Caldeira,1948-12-28,571.891.343-15,87560-743,Castro do Norte,RS,Brasil,F,+55 21 6070-5242,57189134315@exemplo.com.br,2025-04-29
4a9d2276-e956-48a3-8abb-61446fc6aba9,Hadassa Rocha,1988-07-08,648.719.105-74,05960356,Andrade,MG,Brasil,F,61 6246-0541,64871910574@exemplo.com.br,2024-05-03
4e6687af-e1a6-418a-aa21-afe85aa53ed1,Dr. Dom da Rocha,2006-12-01,970.490.342-95,98243856,Araújo,CE,Brasil,F,84 1384-7132,97049034295@exemplo.com.br,2024-04-15
74b071e9-0884-454f-8c97-03c15d151db6,Sra. Ana Luiza Araújo,1962-04-25,626.384.970-50,05196542,da Mota,CE,Brasil,F,41 4352-0394,62638497050@exemplo.com.br,2025-04-01
698a6071-1a42-4c8f-93a5-36071059bb5d,Pedro Lucas Souza,1997-07-31,776.454.076-43,74195-250,Araújo,MS,Brasil,F,(081) 4397-0105,77645407643@exemplo.com.br,2025-05-27
8eb5be09-0e24-4fe7-b4ea-022a1d1fc532,João Pedro Albuquerque,1972-11-04,794.027.030-38,52693707,Rios Grande,RS,Brasil,M,84 0725 5960,79402703038@exemplo.com.br,2023-06-25
9971631c-373d-4715-ba90-669e7a15af50,Oliver Cassiano,1950-07-30,734.884.174-60,70432064,Gonçalves do Campo,PE,Brasil,M,+55 61 0539-5261,73488417460@exemplo.com.br,2024-08-23
